[2026-08-13T07:56:14.736Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 14ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.227Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.251Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.289Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.763Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 443ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.789Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.806Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.809Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.819Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 10ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.822Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:55:33.825Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:55:33.862Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.898Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.910Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 12ms | Success: true | Reason: N/A
[2026-08-13T10:55:33.913Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:55:34.000Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T10:55:34.012Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:55:34.042Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:55:34.069Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T10:59:26.225Z] User: 642578356 | Chat: 642578356 | Callback: "prof_appr_approve:prof_appr_49682a964b90" | Handler: Unknown Callback Router | Duration: 1062ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T10:59:37.080Z] User: 642578356 | Chat: 642578356 | Callback: "prof_appr_approve:prof_appr_49682a964b90" | Handler: Unknown Callback Router | Duration: 764ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T10:59:52.195Z] User: 642578356 | Chat: 642578356 | Callback: "prof_appr_approve:prof_appr_594abbf93de4" | Handler: Unknown Callback Router | Duration: 851ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:01:14.517Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T11:01:14.546Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T11:01:14.573Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:01:14.592Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:01:14.611Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:01:14.629Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T11:01:14.649Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T11:01:14.681Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.064Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 354ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.082Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.103Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 21ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.105Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.114Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.116Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:01:15.119Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:01:15.142Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.177Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.194Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 17ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.197Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.265Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.294Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.321Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T11:01:15.344Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 10ms | Success: true | Reason: N/A
[2026-08-13T11:03:15.225Z] User: 642578356 | Chat: 642578356 | Callback: "prof_appr_approve:prof_appr_594abbf93de4" | Handler: Unknown Callback Router | Duration: 818ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:03:20.184Z] User: 642578356 | Chat: 642578356 | Callback: "prof_appr_approve:prof_appr_594abbf93de4" | Handler: Unknown Callback Router | Duration: 801ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:10:17.462Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_a378ef545681" | Handler: Profile Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T11:10:17.488Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_90c62c3aea16" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:10:17.525Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_1d26ac13c400" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:10:17.850Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:10:36.404Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_474936e67e8f" | Handler: Profile Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T11:10:36.435Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_9296b4e666a3" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:10:36.463Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_75992a2ae58c" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:10:36.751Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:10:37.165Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 18ms | Success: true | Reason: N/A
[2026-08-13T11:10:37.231Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 6ms | Success: true | Reason: N/A
[2026-08-13T11:10:37.294Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 3ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:10:37.378Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 3ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:10:37.417Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 3ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:10:37.455Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T11:10:37.505Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 7ms | Success: true | Reason: N/A
[2026-08-13T11:10:37.569Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.474Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 812ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.547Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.572Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 23ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.577Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.595Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 17ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.599Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 3ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:10:38.603Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 3ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T11:10:38.662Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.777Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 7ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.799Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 22ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.804Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T11:10:38.957Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 6ms | Success: true | Reason: N/A
[2026-08-13T11:10:39.005Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 21ms | Success: true | Reason: N/A
[2026-08-13T11:10:39.063Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T11:10:39.118Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 27ms | Success: true | Reason: N/A
[2026-08-13T11:15:26.207Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_1352aa6e4c46" | Handler: Profile Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T11:15:26.234Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_3c902c7a9c7f" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:15:26.267Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_2e820119b294" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:15:26.636Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 1ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:20:19.580Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_9526bb2a7ab5" | Handler: Profile Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T11:20:19.610Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_cb153286d7e7" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:20:19.641Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_e0395fef4b1f" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:20:19.978Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 1ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:20:42.533Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_37dbfe27c9da" | Handler: Unknown Callback Router | Duration: 804ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:20:52.494Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_37dbfe27c9da" | Handler: Unknown Callback Router | Duration: 729ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:21:15.014Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_37dbfe27c9da" | Handler: Unknown Callback Router | Duration: 898ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:21:26.454Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:REJECT:prof_appr_37dbfe27c9da" | Handler: Unknown Callback Router | Duration: 985ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T11:25:55.895Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_223579aa8f1b" | Handler: Profile Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T11:25:55.925Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_9b9782d28a1b" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:25:55.961Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_3fd228eed373" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T11:25:56.328Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 1ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:04:58.343Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_40302b584bc4" | Handler: Profile Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T12:04:58.375Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_ede9d8f92c00" | Handler: Profile Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T12:04:58.406Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_3d99aecdce0a" | Handler: Profile Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T12:04:58.831Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:07:04.481Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_37dbfe27c9da" | Handler: Profile Approval Handler | Duration: 1911ms | Success: false | Reason: PROPOSAL_EXPIRED
[2026-08-13T12:07:13.179Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:REJECT:prof_appr_37dbfe27c9da" | Handler: Profile Approval Handler | Duration: 1980ms | Success: false | Reason: PROPOSAL_ALREADY_APPROVAL_EXPIRED
[2026-08-13T12:07:26.637Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:REJECT:prof_appr_37dbfe27c9da" | Handler: Profile Approval Handler | Duration: 1669ms | Success: false | Reason: PROPOSAL_ALREADY_APPROVAL_EXPIRED
[2026-08-13T12:07:30.179Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_37dbfe27c9da" | Handler: Profile Approval Handler | Duration: 780ms | Success: false | Reason: PROPOSAL_ALREADY_APPROVAL_EXPIRED
[2026-08-13T12:07:47.202Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:REJECT:prof_appr_37dbfe27c9da" | Handler: Profile Approval Handler | Duration: 2080ms | Success: false | Reason: PROPOSAL_ALREADY_APPROVAL_EXPIRED
[2026-08-13T12:08:53.402Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_6d8d5123a60b" | Handler: Profile Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T12:08:53.425Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_00d3a535c114" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T12:08:53.461Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_2530dc533a96" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T12:08:53.813Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:10:56.492Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_711e2bdfa071" | Handler: Profile Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T12:10:56.525Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_bb60059b9a40" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T12:10:56.559Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_74c8e2d1e8ac" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T12:10:56.974Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 1ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:13:39.784Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_70e18d9d08c7" | Handler: Profile Approval Handler | Duration: 1724ms | Success: false | Reason: PROPOSAL_ALREADY_APPROVED
[2026-08-13T12:14:28.003Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_70e18d9d08c7" | Handler: Profile Approval Handler | Duration: 50013ms | Success: false | Reason: N/A
[2026-08-13T12:14:28.573Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_5498e03a3296" | Handler: Profile Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T12:14:28.601Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_e203942b71c0" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T12:14:28.639Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_ddaa1d5e6a89" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T12:14:29.050Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:20:49.709Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_cc8fbbf575a7" | Handler: Profile Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T12:20:49.742Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_53aa7422319f" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T12:20:49.771Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_3926352853cb" | Handler: Profile Approval Handler | Duration: 0ms | Success: true | Reason: N/A
[2026-08-13T12:20:50.184Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 1ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:22:32.259Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_b24acad2b449" | Handler: Profile Approval Handler | Duration: 47319ms | Success: false | Reason: N/A
[2026-08-13T12:22:55.047Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_c86b75e99f53" | Handler: Profile Approval Handler | Duration: 52ms | Success: true | Reason: N/A
[2026-08-13T12:22:55.097Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_a34ac8865e93" | Handler: Profile Approval Handler | Duration: 36ms | Success: true | Reason: N/A
[2026-08-13T12:22:55.144Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_1b20f1407fc7" | Handler: Profile Approval Handler | Duration: 37ms | Success: true | Reason: N/A
[2026-08-13T12:22:55.532Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 1ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:26:03.044Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_8d9007c7f838" | Handler: Profile Approval Handler | Duration: 51ms | Success: true | Reason: N/A
[2026-08-13T12:26:03.099Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_e59406df0418" | Handler: Profile Approval Handler | Duration: 45ms | Success: true | Reason: N/A
[2026-08-13T12:26:03.148Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_623c4bd74fd8" | Handler: Profile Approval Handler | Duration: 37ms | Success: true | Reason: N/A
[2026-08-13T12:26:03.599Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:29:10.697Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_380d16f76691" | Handler: Profile Approval Handler | Duration: 46ms | Success: true | Reason: N/A
[2026-08-13T12:29:10.765Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_4416cb87951b" | Handler: Profile Approval Handler | Duration: 41ms | Success: true | Reason: N/A
[2026-08-13T12:29:10.817Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_2620c4996af8" | Handler: Profile Approval Handler | Duration: 38ms | Success: true | Reason: N/A
[2026-08-13T12:29:11.177Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:34:11.505Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_b5c7ac5c1275" | Handler: Profile Approval Handler | Duration: 67ms | Success: true | Reason: N/A
[2026-08-13T12:34:11.556Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_7973a23f01b0" | Handler: Profile Approval Handler | Duration: 37ms | Success: true | Reason: N/A
[2026-08-13T12:34:11.605Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_45c3cb25d5f0" | Handler: Profile Approval Handler | Duration: 36ms | Success: true | Reason: N/A
[2026-08-13T12:34:11.966Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:45:58.684Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_23cd5cbca8f2" | Handler: Profile Approval Handler | Duration: 39ms | Success: true | Reason: N/A
[2026-08-13T12:45:58.725Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_5b390752c961" | Handler: Profile Approval Handler | Duration: 32ms | Success: true | Reason: N/A
[2026-08-13T12:45:58.773Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_72df37d37de6" | Handler: Profile Approval Handler | Duration: 38ms | Success: true | Reason: N/A
[2026-08-13T12:45:59.084Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T12:57:29.822Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_3b415430b40f" | Handler: Profile Approval Handler | Duration: 1588ms | Success: false | Reason: PROPOSAL_ALREADY_APPROVED
